[Application]
Name=DataLog.exe
Title=Valeport Datalog X2
Version=1.0.4.1270
DateSeparator=/
TimeSeparator=:
ThousandSeparator=,
DecimalSeparator=.

[Header]
Count=45
Instrument=
Device_Series=400
Device_Type=606 (5000DBAR)
Serial_Number=20166
Firmware=0400703Z
Latitude=
Longitude=
Site_Info=MBA SEPIA
Sampling_Mode=2 Continuous
Sampling_Rate=8 Hz
Sampling_Period=5 Secs
Average_Type=0 None
Average_Period=1 Secs
File_Number=5
Density=1025.973
Gravity=9.807
Battery=10.82 Volts
Pressure_Tare=11.375
Pressure_Tare_Mode=
Pressure_Tare_Time=2018/08/13 10:08:09.000
Time_Stamp=16/10/2018 13:20:51
Time_Interval=120
Application_Name=Valeport Datalog X2
Application_Version=1.0.4.1270
Previous File Location=5807172
No of Bytes Stored in Previous File=6604
Model Name=606 (5000DBAR)
File Name=UNKNOWN
Site Information=MBA SEPIA
Serial No.=20166
No. of Modules Connected=2
Fitted Address List=10;20
Parameters for each module=1;2
Secondary Cal Used=1;0;0;1;1;0
Gain=500;0;0;8;1000;0
Offset=-20000;0;0;-20000;-20000;0
Gain Control Settings=0;154
SD Selected Flag=1
Average Mode=NONE
Moving Average Length=1
Sample Mode=CONT
Sample Rate=8
Sample Period=5
Tare Time Stamp=13/08/2018 10:08:09
External PSU Voltage=10

[Columns]
Count=8
Date/Time=Date/Time;;
Depth=Float;m;Calculated
Conductivity=Float;MS/CM;
Pressure=Float;DBAR;
Temperature=Float;C;
Salinity=Float;PSU;Calculated
Sound Velocity=Float;M/SEC;Calculated
Density=Float;kg/m³;Calculated

[Data]
Date/Time	Depth	Conductivity	Pressure	Temperature	Salinity	Sound Velocity	Density
16/10/2018 13:26:59	2.500	34.402	2.500	14.804	27.499	1497.364	1020.249
16/10/2018 13:26:59	2.630	34.464	2.625	14.806	27.553	1497.435	1020.291
16/10/2018 13:27:00	2.750	34.673	2.750	14.809	27.737	1497.658	1020.432
16/10/2018 13:27:00	2.880	35.359	2.875	14.808	28.346	1498.367	1020.901
16/10/2018 13:27:00	3.000	36.034	3.000	14.819	28.938	1499.093	1021.355
16/10/2018 13:27:01	3.130	36.438	3.125	14.838	29.284	1499.559	1021.618
16/10/2018 13:27:01	3.250	36.584	3.250	14.845	29.410	1499.728	1021.714
16/10/2018 13:27:01	3.380	36.612	3.375	14.848	29.433	1499.766	1021.731
16/10/2018 13:27:02	3.500	36.601	3.500	14.851	29.420	1499.764	1021.721
16/10/2018 13:27:02	3.630	36.770	3.625	14.852	29.570	1499.943	1021.838
16/10/2018 13:27:02	3.750	37.082	3.750	14.855	29.847	1500.276	1022.051
16/10/2018 13:27:03	3.880	37.392	3.875	14.861	30.120	1500.615	1022.260
16/10/2018 13:27:03	4.130	37.811	4.125	14.864	30.494	1501.063	1022.548
16/10/2018 13:27:03	4.250	39.386	4.250	14.875	31.901	1502.737	1023.630
16/10/2018 13:27:04	4.380	39.731	4.375	14.898	32.194	1503.153	1023.851
16/10/2018 13:27:04	4.500	39.859	4.500	14.913	32.296	1503.325	1023.927
16/10/2018 13:27:04	4.630	39.923	4.625	14.924	32.345	1503.417	1023.963
16/10/2018 13:27:04	4.750	40.010	4.750	14.929	32.419	1503.523	1024.020
16/10/2018 13:27:05	4.880	40.070	4.875	14.931	32.472	1503.592	1024.060
16/10/2018 13:27:05	5.000	40.109	5.000	14.932	32.506	1503.639	1024.087
16/10/2018 13:27:05	5.130	40.283	5.125	14.933	32.663	1503.826	1024.208
16/10/2018 13:27:06	5.250	40.353	5.250	14.940	32.721	1503.915	1024.252
16/10/2018 13:27:06	5.380	40.360	5.375	14.942	32.725	1503.929	1024.255
16/10/2018 13:27:06	5.500	40.362	5.500	14.943	32.726	1503.936	1024.256
16/10/2018 13:27:06	5.630	40.362	5.625	14.943	32.725	1503.938	1024.256
16/10/2018 13:27:07	5.750	40.360	5.750	14.943	32.724	1503.938	1024.256
16/10/2018 13:27:07	5.880	40.362	5.875	14.943	32.726	1503.942	1024.258
16/10/2018 13:27:07	6.000	40.356	6.000	14.943	32.720	1503.938	1024.254
16/10/2018 13:27:08	6.250	40.346	6.250	14.944	32.710	1503.933	1024.247
16/10/2018 13:27:08	6.380	40.356	6.375	14.945	32.719	1503.947	1024.254
16/10/2018 13:27:08	6.500	40.356	6.500	14.944	32.719	1503.947	1024.255
16/10/2018 13:27:09	6.630	40.355	6.625	14.944	32.718	1503.948	1024.255
16/10/2018 13:27:09	6.750	40.332	6.750	14.942	32.698	1503.923	1024.241
16/10/2018 13:27:09	6.880	40.321	6.875	14.944	32.688	1503.916	1024.233
16/10/2018 13:27:10	7.000	40.318	7.000	14.943	32.686	1503.913	1024.232
16/10/2018 13:27:10	7.130	40.325	7.125	14.943	32.692	1503.923	1024.237
16/10/2018 13:27:10	7.250	40.325	7.250	14.943	32.692	1503.925	1024.238
16/10/2018 13:27:11	7.380	40.334	7.375	14.942	32.700	1503.936	1024.245
16/10/2018 13:27:11	7.500	40.337	7.500	14.943	32.702	1503.943	1024.247
16/10/2018 13:27:11	7.630	40.366	7.625	14.943	32.728	1503.974	1024.267
16/10/2018 13:27:11	7.750	40.421	7.750	14.943	32.778	1504.035	1024.306
16/10/2018 13:27:12	7.880	40.454	7.875	14.945	32.806	1504.076	1024.328
16/10/2018 13:27:12	8.000	40.453	8.000	14.945	32.806	1504.077	1024.328
16/10/2018 13:27:12	8.130	40.463	8.125	14.945	32.814	1504.091	1024.335
16/10/2018 13:27:12	8.250	40.480	8.250	14.945	32.829	1504.110	1024.347
16/10/2018 13:27:13	8.500	40.488	8.500	14.946	32.836	1504.124	1024.354
16/10/2018 13:27:13	8.630	40.479	8.625	14.945	32.828	1504.115	1024.348
16/10/2018 13:27:14	8.750	40.484	8.750	14.946	32.832	1504.124	1024.352
16/10/2018 13:27:14	8.880	40.507	8.875	14.946	32.853	1504.149	1024.369
16/10/2018 13:27:14	9.130	40.585	9.125	14.946	32.924	1504.237	1024.424
16/10/2018 13:27:15	9.250	40.611	9.250	14.945	32.948	1504.264	1024.443
16/10/2018 13:27:15	9.380	40.622	9.375	14.946	32.957	1504.279	1024.451
16/10/2018 13:27:15	9.500	40.670	9.500	14.946	33.001	1504.332	1024.485
16/10/2018 13:27:16	9.630	40.714	9.625	14.947	33.038	1504.383	1024.514
16/10/2018 13:27:16	9.750	40.762	9.750	14.947	33.082	1504.436	1024.548
16/10/2018 13:27:16	9.880	40.762	9.875	14.948	33.081	1504.441	1024.548
16/10/2018 13:27:17	10.000	40.807	10.000	14.948	33.123	1504.490	1024.581
16/10/2018 13:27:17	10.130	40.837	10.125	14.949	33.149	1504.524	1024.602
16/10/2018 13:27:17	10.250	40.858	10.250	14.949	33.168	1504.548	1024.616
16/10/2018 13:27:18	10.380	40.854	10.375	14.949	33.164	1504.546	1024.614
16/10/2018 13:27:18	10.500	40.850	10.500	14.948	33.161	1504.543	1024.612
16/10/2018 13:27:18	10.750	40.860	10.750	14.949	33.170	1504.558	1024.620
16/10/2018 13:27:19	10.880	40.861	10.875	14.950	33.169	1504.563	1024.620
16/10/2018 13:27:19	11.000	40.859	11.000	14.950	33.168	1504.563	1024.620
16/10/2018 13:27:19	11.130	40.861	11.125	14.949	33.170	1504.566	1024.622
16/10/2018 13:27:19	11.250	40.852	11.250	14.949	33.162	1504.559	1024.616
16/10/2018 13:27:20	11.380	40.842	11.375	14.949	33.153	1504.550	1024.610
16/10/2018 13:27:20	11.500	40.856	11.500	14.949	33.165	1504.567	1024.620
16/10/2018 13:27:21	11.630	40.857	11.625	14.949	33.166	1504.570	1024.621
16/10/2018 13:27:21	11.750	40.835	11.750	14.950	33.146	1504.550	1024.606
16/10/2018 13:27:21	11.880	40.844	11.875	14.950	33.154	1504.561	1024.613
16/10/2018 13:27:21	12.000	40.867	12.000	14.950	33.175	1504.588	1024.630
16/10/2018 13:27:22	12.130	40.866	12.125	14.950	33.174	1504.589	1024.629
16/10/2018 13:27:22	12.250	40.870	12.250	14.950	33.177	1504.597	1024.632
16/10/2018 13:27:22	12.380	40.870	12.375	14.950	33.176	1504.597	1024.632
16/10/2018 13:27:23	12.630	40.871	12.625	14.950	33.179	1504.603	1024.635
16/10/2018 13:27:23	12.750	40.874	12.750	14.950	33.180	1504.609	1024.637
16/10/2018 13:27:24	13.000	40.861	13.000	14.950	33.169	1504.598	1024.630
16/10/2018 13:27:24	13.130	40.833	13.125	14.950	33.143	1504.571	1024.610
16/10/2018 13:27:24	13.250	40.832	13.250	14.949	33.143	1504.570	1024.610
16/10/2018 13:27:25	13.380	40.832	13.375	14.949	33.143	1504.571	1024.611
16/10/2018 13:27:25	13.500	40.828	13.500	14.949	33.139	1504.569	1024.609
16/10/2018 13:27:25	13.630	40.832	13.625	14.949	33.144	1504.575	1024.613
16/10/2018 13:27:26	13.750	40.832	13.750	14.949	33.143	1504.578	1024.613
16/10/2018 13:27:26	13.880	40.829	13.875	14.949	33.140	1504.576	1024.611
16/10/2018 13:27:26	14.000	40.830	14.000	14.950	33.141	1504.581	1024.612
16/10/2018 13:27:26	14.130	40.829	14.125	14.949	33.140	1504.580	1024.612
16/10/2018 13:27:27	14.250	40.828	14.250	14.949	33.139	1504.580	1024.612
16/10/2018 13:27:27	14.380	40.828	14.375	14.949	33.139	1504.583	1024.612
16/10/2018 13:27:28	14.500	40.837	14.500	14.949	33.146	1504.595	1024.619
16/10/2018 13:27:28	14.630	40.837	14.625	14.949	33.147	1504.598	1024.620
16/10/2018 13:27:29	14.750	40.832	14.750	14.949	33.143	1504.594	1024.617
16/10/2018 13:27:29	14.880	40.845	14.875	14.949	33.154	1504.609	1024.627
16/10/2018 13:27:29	15.000	40.844	15.000	14.950	33.152	1504.612	1024.625
16/10/2018 13:27:29	15.250	40.849	15.250	14.949	33.158	1504.618	1024.631
16/10/2018 13:27:30	15.380	40.858	15.375	14.950	33.165	1504.634	1024.636
16/10/2018 13:27:30	15.500	40.858	15.500	14.950	33.165	1504.635	1024.637
16/10/2018 13:27:30	15.630	40.863	15.625	14.950	33.170	1504.641	1024.642
16/10/2018 13:27:30	15.750	40.866	15.750	14.950	33.172	1504.647	1024.644
16/10/2018 13:27:31	15.880	40.863	15.875	14.950	33.169	1504.647	1024.642
16/10/2018 13:27:31	16.000	40.863	16.000	14.950	33.169	1504.649	1024.643
16/10/2018 13:27:32	16.130	40.861	16.125	14.950	33.167	1504.649	1024.642
16/10/2018 13:27:32	16.250	40.863	16.250	14.950	33.169	1504.653	1024.644
16/10/2018 13:27:32	16.380	40.865	16.375	14.951	33.171	1504.659	1024.645
16/10/2018 13:27:33	16.500	40.872	16.500	14.951	33.176	1504.668	1024.650
16/10/2018 13:27:33	16.630	40.884	16.625	14.951	33.188	1504.682	1024.660
16/10/2018 13:27:33	16.750	40.895	16.750	14.950	33.197	1504.696	1024.668
16/10/2018 13:27:33	16.880	40.897	16.875	14.951	33.199	1504.701	1024.669
16/10/2018 13:27:34	17.000	40.896	17.000	14.951	33.198	1504.702	1024.669
16/10/2018 13:27:34	17.130	40.892	17.125	14.950	33.195	1504.698	1024.667
16/10/2018 13:27:34	17.380	40.893	17.375	14.951	33.195	1504.706	1024.668
16/10/2018 13:27:35	17.500	40.893	17.500	14.951	33.195	1504.706	1024.669
16/10/2018 13:27:35	17.630	40.889	17.625	14.951	33.191	1504.704	1024.667
16/10/2018 13:27:35	17.750	40.906	17.750	14.951	33.207	1504.724	1024.679
16/10/2018 13:27:36	17.880	40.932	17.875	14.952	33.229	1504.756	1024.697
16/10/2018 13:27:36	18.000	41.023	18.000	14.953	33.311	1504.856	1024.760
16/10/2018 13:27:36	18.250	41.120	18.250	14.956	33.396	1504.970	1024.826
16/10/2018 13:27:37	18.380	41.123	18.375	14.957	33.398	1504.978	1024.828
16/10/2018 13:27:37	18.500	41.115	18.500	14.957	33.391	1504.970	1024.823
16/10/2018 13:27:37	18.630	41.128	18.625	14.957	33.402	1504.987	1024.832
16/10/2018 13:27:38	18.750	41.153	18.750	14.958	33.425	1505.016	1024.850
16/10/2018 13:27:38	18.880	41.164	18.875	14.959	33.434	1505.031	1024.857
16/10/2018 13:27:38	19.000	41.158	19.000	14.958	33.428	1505.026	1024.854
16/10/2018 13:27:39	19.130	41.141	19.125	14.959	33.412	1505.011	1024.842
16/10/2018 13:27:39	19.250	41.136	19.250	14.957	33.410	1505.004	1024.841
16/10/2018 13:27:39	19.380	41.134	19.375	14.959	33.407	1505.007	1024.839
16/10/2018 13:27:40	19.630	41.154	19.625	14.959	33.424	1505.033	1024.854
16/10/2018 13:27:40	19.750	41.180	19.750	14.959	33.447	1505.063	1024.872
16/10/2018 13:27:40	19.880	41.197	19.875	14.959	33.463	1505.084	1024.884
16/10/2018 13:27:41	20.000	41.205	20.000	14.960	33.469	1505.095	1024.890
16/10/2018 13:27:41	20.130	41.198	20.125	14.960	33.463	1505.090	1024.885
16/10/2018 13:27:41	20.250	41.193	20.250	14.960	33.459	1505.086	1024.883
16/10/2018 13:27:41	20.380	41.193	20.375	14.960	33.458	1505.089	1024.882
16/10/2018 13:27:42	20.500	41.198	20.500	14.959	33.463	1505.095	1024.887
16/10/2018 13:27:42	20.630	41.201	20.625	14.960	33.465	1505.102	1024.889
16/10/2018 13:27:42	20.750	41.211	20.750	14.959	33.476	1505.112	1024.898
16/10/2018 13:27:43	20.880	41.242	20.875	14.961	33.502	1505.151	1024.918
16/10/2018 13:27:43	21.000	41.234	21.000	14.962	33.494	1505.146	1024.912
16/10/2018 13:27:43	21.130	41.228	21.125	14.961	33.489	1505.140	1024.910
16/10/2018 13:27:44	21.250	41.218	21.250	14.961	33.480	1505.132	1024.903
16/10/2018 13:27:44	21.380	41.234	21.375	14.961	33.494	1505.151	1024.915
16/10/2018 13:27:44	21.500	41.254	21.500	14.961	33.512	1505.174	1024.929
16/10/2018 13:27:44	21.630	41.273	21.625	14.962	33.529	1505.197	1024.943
16/10/2018 13:27:44	21.880	41.287	21.875	14.963	33.540	1505.218	1024.952
16/10/2018 13:27:45	22.000	41.289	22.000	14.962	33.542	1505.221	1024.954
16/10/2018 13:27:45	22.130	41.289	22.125	14.962	33.543	1505.224	1024.955
16/10/2018 13:27:46	22.250	41.281	22.250	14.963	33.535	1505.218	1024.949
16/10/2018 13:27:46	22.380	41.292	22.375	14.962	33.545	1505.231	1024.958
16/10/2018 13:27:46	22.500	41.295	22.500	14.963	33.546	1505.239	1024.959
16/10/2018 13:27:47	22.630	41.296	22.625	14.964	33.547	1505.243	1024.960
16/10/2018 13:27:47	22.750	41.298	22.750	14.963	33.549	1505.246	1024.963
16/10/2018 13:27:47	22.880	41.298	22.875	14.964	33.549	1505.248	1024.963
16/10/2018 13:27:47	23.000	41.298	23.000	14.963	33.549	1505.250	1024.964
16/10/2018 13:27:48	23.130	41.297	23.125	14.965	33.547	1505.253	1024.963
16/10/2018 13:27:48	23.130	41.308	23.125	14.964	33.559	1505.264	1024.971
16/10/2018 13:27:50	23.000	41.305	23.000	14.963	33.556	1505.255	1024.969
16/10/2018 13:27:50	22.880	41.303	22.875	14.963	33.554	1505.252	1024.967
16/10/2018 13:27:51	22.750	41.300	22.750	14.963	33.552	1505.247	1024.965
16/10/2018 13:27:51	22.630	41.302	22.625	14.963	33.553	1505.248	1024.965
16/10/2018 13:27:51	22.500	41.303	22.500	14.964	33.554	1505.247	1024.965
16/10/2018 13:27:52	22.380	41.305	22.375	14.963	33.556	1505.247	1024.966
16/10/2018 13:27:52	22.250	41.306	22.250	14.963	33.557	1505.246	1024.967
16/10/2018 13:27:52	22.130	41.306	22.125	14.963	33.557	1505.245	1024.966
16/10/2018 13:27:53	22.000	41.296	22.000	14.964	33.547	1505.233	1024.958
16/10/2018 13:27:53	21.880	41.294	21.875	14.963	33.546	1505.228	1024.957
16/10/2018 13:27:53	21.630	41.293	21.625	14.963	33.546	1505.222	1024.955
16/10/2018 13:27:53	21.500	41.288	21.500	14.963	33.541	1505.214	1024.951
16/10/2018 13:27:54	21.380	41.286	21.375	14.962	33.540	1505.209	1024.950
16/10/2018 13:27:54	21.250	41.280	21.250	14.963	33.534	1505.201	1024.945
16/10/2018 13:27:54	21.130	41.271	21.125	14.963	33.527	1505.190	1024.938
16/10/2018 13:27:55	21.000	41.267	21.000	14.962	33.523	1505.182	1024.935
16/10/2018 13:27:55	20.880	41.264	20.875	14.962	33.521	1505.176	1024.933
16/10/2018 13:27:55	20.750	41.263	20.750	14.962	33.520	1505.173	1024.932
16/10/2018 13:27:56	20.630	41.264	20.625	14.962	33.520	1505.174	1024.931
16/10/2018 13:27:56	20.500	41.262	20.500	14.962	33.519	1505.168	1024.930
16/10/2018 13:27:56	20.380	41.253	20.375	14.961	33.511	1505.154	1024.923
16/10/2018 13:27:56	20.250	41.246	20.250	14.961	33.505	1505.146	1024.918
16/10/2018 13:27:57	20.130	41.216	20.125	14.960	33.479	1505.110	1024.898
16/10/2018 13:27:57	20.000	41.197	20.000	14.960	33.462	1505.087	1024.884
16/10/2018 13:27:57	19.880	41.179	19.875	14.959	33.447	1505.063	1024.872
16/10/2018 13:27:58	19.750	41.178	19.750	14.959	33.446	1505.061	1024.871
16/10/2018 13:27:58	19.630	41.172	19.625	14.959	33.440	1505.053	1024.866
16/10/2018 13:27:58	19.380	41.155	19.375	14.959	33.425	1505.032	1024.853
16/10/2018 13:27:59	19.130	41.138	19.125	14.959	33.410	1505.009	1024.840
16/10/2018 13:27:59	19.000	41.128	19.000	14.959	33.401	1504.996	1024.833
16/10/2018 13:28:00	18.880	41.126	18.875	14.959	33.399	1504.992	1024.831
16/10/2018 13:28:00	18.750	41.126	18.750	14.958	33.400	1504.989	1024.831
16/10/2018 13:28:00	18.630	41.117	18.625	14.958	33.391	1504.976	1024.824
16/10/2018 13:28:01	18.500	41.111	18.500	14.957	33.388	1504.965	1024.821
16/10/2018 13:28:01	18.380	41.094	18.375	14.957	33.371	1504.947	1024.807
16/10/2018 13:28:01	18.250	41.090	18.250	14.958	33.367	1504.942	1024.803
16/10/2018 13:28:02	18.130	41.086	18.125	14.957	33.364	1504.934	1024.801
16/10/2018 13:28:02	18.000	41.072	18.000	14.957	33.352	1504.916	1024.791
16/10/2018 13:28:02	17.880	41.061	17.875	14.957	33.343	1504.902	1024.783
16/10/2018 13:28:03	17.750	41.056	17.750	14.956	33.339	1504.893	1024.780
16/10/2018 13:28:03	17.630	41.057	17.625	14.956	33.340	1504.892	1024.780
16/10/2018 13:28:03	17.500	41.050	17.500	14.956	33.333	1504.883	1024.774
16/10/2018 13:28:04	17.380	41.046	17.375	14.956	33.329	1504.877	1024.771
16/10/2018 13:28:04	17.130	41.041	17.125	14.955	33.325	1504.866	1024.767
16/10/2018 13:28:04	17.000	41.028	17.000	14.954	33.315	1504.848	1024.759
16/10/2018 13:28:04	16.880	41.014	16.875	14.953	33.303	1504.829	1024.749
16/10/2018 13:28:05	16.750	41.003	16.750	14.954	33.292	1504.818	1024.740
16/10/2018 13:28:05	16.630	40.991	16.625	14.954	33.282	1504.801	1024.731
16/10/2018 13:28:06	16.500	40.992	16.500	14.954	33.282	1504.803	1024.731
16/10/2018 13:28:06	16.380	40.997	16.375	14.954	33.287	1504.805	1024.734
16/10/2018 13:28:06	16.250	41.018	16.250	14.954	33.306	1504.825	1024.748
16/10/2018 13:28:06	16.130	41.028	16.125	14.956	33.314	1504.837	1024.754
16/10/2018 13:28:07	16.000	41.027	16.000	14.954	33.314	1504.832	1024.753
16/10/2018 13:28:07	15.880	41.019	15.875	14.956	33.306	1504.823	1024.746
16/10/2018 13:28:07	15.750	40.997	15.750	14.955	33.287	1504.796	1024.731
16/10/2018 13:28:08	15.630	40.991	15.625	14.954	33.282	1504.787	1024.727
16/10/2018 13:28:08	15.500	40.989	15.500	14.954	33.280	1504.782	1024.725
16/10/2018 13:28:08	15.380	40.983	15.375	14.954	33.275	1504.773	1024.721
16/10/2018 13:28:09	15.250	40.982	15.250	14.953	33.275	1504.769	1024.720
16/10/2018 13:28:09	15.000	40.980	15.000	14.954	33.272	1504.764	1024.717
16/10/2018 13:28:09	14.880	40.977	14.875	14.954	33.270	1504.760	1024.714
16/10/2018 13:28:09	14.750	40.971	14.750	14.954	33.263	1504.751	1024.709
16/10/2018 13:28:10	14.630	40.970	14.625	14.954	33.263	1504.748	1024.708
16/10/2018 13:28:10	14.500	40.966	14.500	14.954	33.260	1504.743	1024.705
16/10/2018 13:28:10	14.380	40.961	14.375	14.954	33.256	1504.734	1024.701
16/10/2018 13:28:11	14.250	40.960	14.250	14.954	33.254	1504.732	1024.699
16/10/2018 13:28:11	14.130	40.953	14.125	14.953	33.249	1504.721	1024.695
16/10/2018 13:28:11	14.000	40.936	14.000	14.953	33.234	1504.700	1024.683
16/10/2018 13:28:12	13.880	40.927	13.875	14.953	33.226	1504.689	1024.676
16/10/2018 13:28:12	13.750	40.938	13.750	14.953	33.236	1504.698	1024.683
16/10/2018 13:28:12	13.630	40.941	13.625	14.953	33.239	1504.699	1024.685
16/10/2018 13:28:13	13.500	40.938	13.500	14.954	33.235	1504.696	1024.681
16/10/2018 13:28:13	13.380	40.939	13.375	14.953	33.237	1504.693	1024.683
16/10/2018 13:28:13	13.250	40.939	13.250	14.953	33.236	1504.691	1024.682
16/10/2018 13:28:13	13.130	40.944	13.125	14.953	33.241	1504.694	1024.685
16/10/2018 13:28:14	13.000	40.959	13.000	14.952	33.256	1504.707	1024.696
16/10/2018 13:28:14	12.750	40.965	12.750	14.954	33.260	1504.711	1024.698
16/10/2018 13:28:14	12.630	40.945	12.625	14.953	33.242	1504.686	1024.683
16/10/2018 13:28:15	12.500	40.932	12.500	14.952	33.231	1504.669	1024.674
16/10/2018 13:28:15	12.380	40.901	12.375	14.952	33.204	1504.634	1024.653
16/10/2018 13:28:15	12.250	40.852	12.250	14.950	33.160	1504.578	1024.619
16/10/2018 13:28:15	12.130	40.837	12.125	14.951	33.146	1504.561	1024.607
16/10/2018 13:28:16	12.000	40.824	12.000	14.950	33.136	1504.543	1024.599
16/10/2018 13:28:16	11.880	40.821	11.875	14.949	33.134	1504.537	1024.597
16/10/2018 13:28:16	11.750	40.821	11.750	14.950	33.133	1504.535	1024.596
16/10/2018 13:28:17	11.630	40.806	11.625	14.950	33.120	1504.517	1024.586
16/10/2018 13:28:17	11.500	40.797	11.500	14.948	33.112	1504.503	1024.579
16/10/2018 13:28:17	11.380	40.795	11.375	14.948	33.111	1504.498	1024.578
16/10/2018 13:28:17	11.250	40.791	11.250	14.949	33.107	1504.493	1024.574
16/10/2018 13:28:18	11.130	40.784	11.125	14.949	33.100	1504.485	1024.568
16/10/2018 13:28:18	11.000	40.771	11.000	14.948	33.090	1504.467	1024.560
16/10/2018 13:28:18	10.880	40.760	10.875	14.948	33.080	1504.454	1024.551
16/10/2018 13:28:19	10.750	40.720	10.750	14.948	33.044	1504.409	1024.523
16/10/2018 13:28:19	10.500	40.648	10.500	14.947	32.980	1504.326	1024.473
16/10/2018 13:28:19	10.380	40.562	10.375	14.947	32.902	1504.233	1024.413
16/10/2018 13:28:20	10.250	40.561	10.250	14.946	32.901	1504.229	1024.411
16/10/2018 13:28:20	10.130	40.552	10.125	14.946	32.893	1504.217	1024.405
16/10/2018 13:28:20	10.000	40.515	10.000	14.946	32.860	1504.176	1024.379
16/10/2018 13:28:21	9.880	40.488	9.875	14.945	32.836	1504.144	1024.360
16/10/2018 13:28:21	9.750	40.482	9.750	14.945	32.831	1504.135	1024.355
16/10/2018 13:28:21	9.630	40.513	9.625	14.945	32.859	1504.167	1024.376
16/10/2018 13:28:21	9.500	40.485	9.500	14.946	32.833	1504.137	1024.356
16/10/2018 13:28:22	9.380	40.385	9.375	14.946	32.743	1504.030	1024.286
16/10/2018 13:28:22	9.250	40.346	9.250	14.946	32.707	1503.986	1024.258
16/10/2018 13:28:22	9.130	40.345	9.125	14.946	32.706	1503.984	1024.256
16/10/2018 13:28:22	9.000	40.350	9.000	14.946	32.711	1503.986	1024.259
16/10/2018 13:28:23	8.880	40.352	8.875	14.947	32.712	1503.989	1024.259
16/10/2018 13:28:23	8.750	40.346	8.750	14.946	32.708	1503.978	1024.256
16/10/2018 13:28:23	8.630	40.346	8.625	14.946	32.708	1503.976	1024.255
16/10/2018 13:28:24	8.500	40.339	8.500	14.947	32.701	1503.969	1024.249
16/10/2018 13:28:24	8.250	40.340	8.250	14.946	32.703	1503.965	1024.250
